parking_id,floor,spot_id,x,y,status,distance,type,time_period,user_id,arrival_hour,parking_duration
P1,3,S3_59,4,12,0,27.65,normal,afternoon,U3834,17,3
P1,4,S4_37,25,48,0,74.12,normal,evening,U1260,16,3
P1,3,S3_7,1,42,0,57.01,normal,morning,U1515,11,7
P1,5,S5_81,38,9,0,64.05,VIP,afternoon,U4720,12,3
P1,5,S5_22,24,0,1,49.0,normal,afternoon,U1030,12,2
P1,1,S1_76,23,24,0,38.24,normal,morning,U4776,1,4
P1,4,S4_83,35,25,0,63.01,normal,afternoon,U390,3,1
P1,4,S4_6,22,32,1,58.83,normal,evening,U3770,3,4
P1,4,S4_108,36,14,1,58.63,normal,morning,U2321,20,5
P1,1,S1_77,15,26,0,35.02,normal,evening,U1286,1,6
P1,3,S3_90,0,47,0,62.0,VIP,morning,U1893,22,6
P1,5,S5_76,8,1,0,33.06,normal,evening,U3271,15,4
P1,3,S3_13,42,18,1,60.69,normal,morning,U899,3,6
P1,3,S3_101,38,14,0,55.5,normal,afternoon,U2329,3,7
P1,1,S1_60,35,15,0,43.08,normal,afternoon,U473,8,6
P1,2,S2_109,49,1,0,59.01,normal,evening,U92,2,3
P1,5,S5_98,5,27,1,52.46,normal,morning,U1770,6,4
P1,3,S3_92,33,15,0,51.25,normal,afternoon,U1230,6,7
P1,3,S3_96,26,40,0,62.71,normal,morning,U1854,9,7
P1,5,S5_69,5,24,0,49.52,normal,afternoon,U1175,5,2
P1,1,S1_118,33,35,1,53.1,VIP,morning,U2286,14,1
P1,1,S1_39,44,41,1,65.14,normal,morning,U4709,4,1
P1,4,S4_75,38,9,1,59.05,VIP,evening,U2166,19,5
P1,2,S2_54,35,17,1,48.91,normal,evening,U638,9,4
P1,3,S3_79,9,47,1,62.85,normal,evening,U4490,21,6
P1,4,S4_24,49,37,0,81.4,normal,afternoon,U3600,17,1
P1,3,S3_46,42,39,0,72.31,VIP,evening,U648,22,3
P1,4,S4_77,39,33,1,71.09,normal,morning,U4839,14,1
P1,3,S3_54,41,12,0,57.72,normal,evening,U1136,14,1
P1,1,S1_50,41,1,0,46.01,normal,evening,U2871,8,3
P1,4,S4_49,23,3,1,43.19,normal,afternoon,U780,15,5
P1,3,S3_2,22,20,1,44.73,normal,morning,U4578,16,3
P1,2,S2_27,39,1,1,49.01,normal,afternoon,U4416,15,6
P1,4,S4_40,27,1,1,47.02,disabled,evening,U752,12,6
P1,3,S3_97,10,16,0,33.87,normal,afternoon,U1347,6,3
P1,4,S4_12,40,35,0,73.15,VIP,evening,U2622,17,6
P1,5,S5_28,16,19,1,49.84,VIP,afternoon,U4264,10,3
P1,4,S4_105,33,18,0,57.59,normal,evening,U3434,0,6
P1,1,S1_79,16,3,0,21.28,normal,afternoon,U1360,17,6
P1,3,S3_59,1,9,0,24.06,normal,evening,U2356,10,1
P1,5,S5_54,9,22,0,48.77,normal,evening,U853,11,2
P1,2,S2_8,48,25,0,64.12,VIP,evening,U1442,22,2
P1,1,S1_96,16,38,0,46.23,normal,afternoon,U1996,2,2
P1,5,S5_40,41,31,1,76.4,disabled,afternoon,U837,12,5
P1,1,S1_11,26,38,1,51.04,VIP,morning,U3761,4,3
P1,1,S1_16,39,18,1,47.95,normal,evening,U1868,19,6
P1,3,S3_74,1,18,1,33.03,disabled,afternoon,U1447,7,7
P1,1,S1_2,49,28,1,61.44,normal,evening,U235,9,2
P1,2,S2_118,29,47,0,65.23,VIP,evening,U4677,3,2
P1,5,S5_65,48,36,0,85.0,normal,morning,U3507,5,2
P1,3,S3_86,33,17,1,52.12,normal,evening,U1437,22,1
P1,1,S1_21,31,25,1,44.82,normal,afternoon,U1997,14,4
P1,5,S5_71,12,34,0,61.06,disabled,morning,U11,4,5
P1,3,S3_115,5,43,0,58.29,normal,morning,U4266,17,2
P1,5,S5_62,26,29,0,63.95,normal,evening,U770,23,2
P1,3,S3_118,36,45,1,72.63,normal,afternoon,U2733,1,6
P1,3,S3_103,26,17,0,46.06,VIP,morning,U1603,13,3
P1,3,S3_91,37,26,0,60.22,normal,evening,U553,2,3
P1,3,S3_76,37,22,1,58.05,disabled,morning,U4158,15,6
P1,1,S1_50,25,29,1,43.29,normal,morning,U3684,3,5
P1,5,S5_69,9,20,0,46.93,normal,afternoon,U384,22,4
P1,3,S3_68,27,38,0,61.62,normal,morning,U3221,3,3
P1,1,S1_36,45,20,0,54.24,VIP,morning,U1508,20,6
P1,4,S4_61,17,35,0,58.91,normal,afternoon,U1166,19,3
P1,1,S1_20,5,45,0,50.28,normal,morning,U4178,6,1
P1,5,S5_24,15,0,0,40.0,normal,afternoon,U3670,4,1
P1,1,S1_56,48,46,0,71.48,disabled,evening,U485,4,5
P1,5,S5_91,19,2,0,44.1,disabled,morning,U1862,10,4
P1,5,S5_109,18,46,0,74.4,normal,morning,U3536,20,6
P1,1,S1_94,38,39,0,59.45,normal,afternoon,U3384,22,7
P1,1,S1_88,33,13,0,40.47,normal,evening,U3870,11,2
P1,2,S2_17,31,12,1,43.24,normal,afternoon,U2697,22,7
P1,3,S3_50,6,42,0,57.43,normal,afternoon,U2035,7,6
P1,3,S3_58,19,6,0,34.92,normal,morning,U4810,2,2
P1,4,S4_120,23,45,1,70.54,normal,afternoon,U4464,10,7
P1,3,S3_45,41,26,0,63.55,VIP,evening,U4708,12,2
P1,2,S2_2,2,23,1,33.09,VIP,morning,U4196,1,5
P1,2,S2_100,14,9,0,26.64,normal,morning,U4245,15,3
P1,2,S2_80,42,44,0,70.83,normal,morning,U1168,22,6
P1,5,S5_81,27,24,0,61.12,normal,morning,U2248,13,1
P1,5,S5_48,21,46,0,75.57,normal,evening,U183,10,4
P1,3,S3_19,43,6,0,58.42,normal,evening,U93,20,7
P1,3,S3_93,48,40,0,77.48,normal,morning,U3568,3,4
P1,5,S5_39,46,48,1,91.48,normal,afternoon,U3982,16,5
P1,5,S5_26,35,25,1,68.01,normal,morning,U4252,1,2
P1,4,S4_100,26,16,1,50.53,normal,afternoon,U1365,22,5
P1,3,S3_93,4,48,0,63.17,VIP,morning,U268,10,5
P1,3,S3_13,20,3,0,35.22,normal,evening,U1648,6,5
P1,2,S2_13,28,39,0,58.01,normal,evening,U561,18,7
P1,2,S2_72,27,31,0,51.11,normal,afternoon,U3527,1,6
P1,2,S2_83,37,16,1,50.31,normal,morning,U1473,1,3
P1,5,S5_119,20,4,0,45.4,normal,evening,U3082,3,6
P1,2,S2_14,48,39,0,71.85,normal,evening,U4436,21,3
P1,5,S5_67,48,40,1,87.48,normal,morning,U1210,11,2
P1,3,S3_30,1,6,1,21.08,VIP,morning,U1646,16,1
P1,3,S3_55,42,26,0,64.4,normal,evening,U1532,9,4
P1,1,S1_69,18,33,1,42.59,disabled,afternoon,U3567,17,5
P1,1,S1_48,4,32,0,37.25,normal,morning,U839,12,1
P1,4,S4_78,44,1,1,64.01,normal,afternoon,U1784,16,5
P1,2,S2_16,7,22,0,33.09,disabled,afternoon,U4593,15,4
P1,4,S4_113,15,6,1,36.16,normal,afternoon,U2448,6,3
P1,1,S1_57,30,44,1,58.25,normal,morning,U2195,10,3
P1,2,S2_64,49,32,0,68.52,normal,afternoon,U3101,17,2
P1,2,S2_2,25,20,1,42.02,disabled,afternoon,U287,11,3
P1,1,S1_67,10,28,0,34.73,disabled,evening,U1971,9,7
P1,1,S1_72,26,41,1,53.55,normal,afternoon,U1202,8,7
P1,5,S5_59,3,17,0,42.26,disabled,morning,U470,0,5
P1,1,S1_87,5,16,0,21.76,normal,afternoon,U1250,3,6
P1,5,S5_103,29,28,1,65.31,normal,morning,U60,23,3
P1,5,S5_110,4,11,0,36.7,normal,morning,U3295,6,4
P1,2,S2_85,2,18,1,28.11,normal,evening,U3387,13,5
P1,3,S3_89,48,5,0,63.26,normal,afternoon,U3694,19,1
P1,4,S4_78,3,2,0,23.61,VIP,morning,U3138,18,3
P1,2,S2_67,43,2,1,53.05,normal,evening,U1542,3,2
P1,4,S4_17,12,7,0,33.89,normal,afternoon,U4966,13,7
P1,5,S5_63,45,8,0,70.71,normal,morning,U784,20,6
P1,2,S2_53,0,28,0,38.0,VIP,evening,U1199,9,3
P1,5,S5_104,23,47,1,77.33,VIP,evening,U2691,7,1
P1,5,S5_64,39,10,0,65.26,disabled,evening,U1522,2,2
P1,5,S5_111,33,8,0,58.96,normal,afternoon,U258,17,6
P1,3,S3_49,21,13,1,39.7,normal,evening,U3969,22,7
P1,2,S2_28,15,23,0,37.46,normal,afternoon,U367,0,4
P1,3,S3_73,45,1,0,60.01,normal,afternoon,U2018,21,7
P1,1,S1_90,17,28,0,37.76,normal,evening,U4221,15,2
P1,3,S3_20,2,42,1,57.05,normal,morning,U2955,4,2
P1,1,S1_37,32,30,1,48.86,normal,afternoon,U265,3,5
P1,4,S4_96,42,44,0,80.83,normal,afternoon,U2530,15,4
P1,2,S2_118,49,16,0,61.55,normal,evening,U4102,9,2
P1,2,S2_58,44,7,1,54.55,disabled,evening,U1123,0,5
P1,1,S1_62,18,30,0,39.99,normal,evening,U4663,8,5
P1,2,S2_65,37,21,1,52.54,normal,afternoon,U2496,0,6
P1,5,S5_95,30,49,1,82.45,normal,afternoon,U2347,4,1
P1,4,S4_91,47,49,0,87.9,disabled,evening,U2899,17,4
P1,2,S2_16,8,1,0,18.06,disabled,evening,U4559,22,5
P1,3,S3_54,40,37,1,69.49,normal,morning,U2524,7,3
P1,5,S5_28,2,39,0,64.05,normal,evening,U3671,15,5
P1,4,S4_4,27,9,0,48.46,normal,evening,U2337,10,3
P1,3,S3_21,14,35,1,52.7,normal,afternoon,U4061,5,1
P1,4,S4_81,32,22,1,58.83,VIP,afternoon,U3154,14,6
P1,3,S3_1,46,18,0,64.4,VIP,afternoon,U2615,12,5
P1,2,S2_2,22,10,1,34.17,VIP,afternoon,U182,7,1
P1,2,S2_13,4,22,0,32.36,normal,afternoon,U640,1,1
P1,5,S5_90,0,36,0,61.0,VIP,afternoon,U889,14,6
P1,3,S3_105,30,46,0,69.92,VIP,morning,U4543,7,7
P1,1,S1_26,45,10,1,51.1,disabled,evening,U380,11,4
P1,4,S4_64,32,14,1,54.93,normal,morning,U4078,22,7
P1,2,S2_43,33,6,1,43.54,normal,morning,U946,5,5
P1,4,S4_104,43,34,0,74.82,normal,morning,U4136,20,3
P1,5,S5_5,39,6,1,64.46,normal,morning,U1636,6,2
P1,5,S5_21,42,19,1,71.1,normal,evening,U392,13,2
P1,5,S5_54,42,36,0,80.32,normal,afternoon,U1185,3,4
P1,1,S1_38,34,40,0,57.5,normal,evening,U3082,15,4
P1,5,S5_24,49,35,0,85.22,normal,afternoon,U3549,8,6
P1,4,S4_78,25,39,0,66.32,normal,morning,U2354,19,6
P1,5,S5_99,18,8,1,44.7,normal,morning,U368,9,1
P1,3,S3_89,47,12,1,63.51,normal,afternoon,U4546,6,2
P1,2,S2_42,4,41,1,51.19,disabled,evening,U3897,18,6
P1,4,S4_102,28,6,1,48.64,normal,morning,U510,4,6
P1,2,S2_29,41,9,0,51.98,normal,afternoon,U2842,5,1
P1,5,S5_29,3,35,0,60.13,normal,afternoon,U2520,13,2
P1,1,S1_14,2,25,0,30.08,normal,morning,U4872,11,2
P1,3,S3_4,26,17,1,46.06,VIP,afternoon,U627,21,7
P1,3,S3_109,47,19,1,65.7,disabled,afternoon,U4416,13,2
P1,2,S2_7,21,31,0,47.44,normal,afternoon,U4777,17,2
P1,3,S3_87,23,14,0,41.93,disabled,afternoon,U2630,12,1
P1,2,S2_69,43,29,0,61.87,disabled,evening,U1798,0,4
P1,3,S3_30,12,8,0,29.42,normal,morning,U3920,5,6
P1,3,S3_77,12,21,1,39.19,normal,evening,U4143,5,3
P1,1,S1_21,43,45,0,67.24,normal,evening,U4005,19,2
P1,3,S3_68,34,31,0,61.01,VIP,morning,U495,17,5
P1,1,S1_118,15,23,0,32.46,VIP,afternoon,U814,14,7
P1,1,S1_113,36,21,0,46.68,normal,afternoon,U1814,17,2
P1,3,S3_102,29,6,0,44.61,normal,morning,U1080,11,1
P1,4,S4_43,39,4,0,59.2,normal,morning,U3276,19,2
P1,3,S3_20,48,28,0,70.57,VIP,evening,U4539,6,6
P1,4,S4_79,9,15,0,37.49,normal,afternoon,U2827,12,2
P1,4,S4_97,6,47,0,67.38,normal,evening,U4753,17,2
P1,2,S2_117,21,8,0,32.47,normal,afternoon,U134,18,2
P1,5,S5_70,34,21,0,64.96,VIP,evening,U4310,19,4
P1,5,S5_73,42,8,0,67.76,normal,afternoon,U2418,5,2
P1,2,S2_46,1,24,0,34.02,normal,morning,U3025,3,3
P1,4,S4_65,9,41,0,61.98,VIP,afternoon,U1038,5,4
P1,1,S1_16,44,23,1,54.65,VIP,evening,U2044,9,7
P1,4,S4_10,8,45,1,65.71,VIP,morning,U1948,23,1
P1,1,S1_34,3,24,0,29.19,VIP,afternoon,U3493,17,3
P1,4,S4_106,24,30,1,58.42,disabled,evening,U2274,7,3
P1,5,S5_57,11,48,0,74.24,normal,evening,U2342,3,4
P1,4,S4_43,33,43,1,74.2,normal,evening,U3399,13,6
P1,5,S5_98,8,2,0,33.25,VIP,morning,U2053,14,2
P1,1,S1_84,31,9,0,37.28,normal,afternoon,U3435,17,1
P1,1,S1_35,11,8,0,18.6,VIP,afternoon,U326,9,7
P1,2,S2_115,33,24,1,50.8,normal,morning,U2203,8,6
P1,1,S1_36,27,35,1,49.2,normal,morning,U896,10,1
P1,1,S1_80,49,13,0,55.7,VIP,evening,U1204,16,7
P1,4,S4_17,15,40,1,62.72,normal,morning,U233,23,1
P1,3,S3_95,42,41,1,73.69,normal,morning,U3661,23,7
P1,3,S3_27,8,1,0,23.06,normal,evening,U1736,3,1
P1,5,S5_24,30,6,1,55.59,normal,morning,U2286,1,6
P1,3,S3_58,1,21,1,36.02,normal,morning,U348,11,5
P1,3,S3_21,38,46,0,74.67,VIP,afternoon,U156,10,6
P1,4,S4_32,3,11,0,31.4,normal,afternoon,U1964,15,7
P1,5,S5_102,1,45,1,70.01,normal,evening,U39,4,3
P1,1,S1_58,5,32,0,37.39,normal,evening,U4020,22,2
P1,3,S3_75,18,8,0,34.7,normal,afternoon,U2440,20,3
P1,4,S4_8,35,12,0,57.0,normal,evening,U2247,20,6
P1,5,S5_81,40,44,1,84.46,VIP,afternoon,U2144,13,4
P1,5,S5_99,15,45,0,72.43,VIP,evening,U46,8,1
P1,1,S1_83,12,10,0,20.62,normal,evening,U227,22,1
P1,5,S5_6,13,11,0,42.03,normal,afternoon,U3527,20,5
P1,2,S2_9,6,9,0,20.82,normal,evening,U2388,11,6
P1,5,S5_78,30,35,0,71.1,normal,evening,U4491,18,7
P1,5,S5_14,1,0,0,26.0,normal,evening,U3421,0,1
P1,3,S3_3,30,37,0,62.63,normal,evening,U3207,3,1
P1,4,S4_34,4,42,0,62.19,normal,evening,U3158,12,5
P1,3,S3_115,23,1,0,38.02,normal,afternoon,U4203,10,7
P1,2,S2_109,39,21,1,54.29,normal,afternoon,U1611,12,3
P1,3,S3_53,6,11,0,27.53,normal,morning,U913,14,7
P1,4,S4_85,6,23,0,43.77,normal,evening,U1847,18,3
P1,1,S1_45,19,42,1,51.1,VIP,morning,U3062,11,4
P1,2,S2_119,22,30,0,47.2,disabled,evening,U4846,13,7
P1,2,S2_34,7,36,0,46.67,normal,morning,U1076,7,4
P1,4,S4_34,9,15,0,37.49,VIP,afternoon,U3259,1,2
P1,5,S5_57,33,6,0,58.54,disabled,morning,U2185,8,7
P1,5,S5_73,6,34,0,59.53,normal,afternoon,U4137,16,2
P1,3,S3_116,8,4,1,23.94,normal,morning,U397,16,1
P1,1,S1_41,28,33,1,48.28,normal,evening,U857,8,2
P1,2,S2_112,5,48,0,58.26,normal,evening,U4725,7,6
P1,4,S4_76,24,38,0,64.94,normal,morning,U2857,22,2
P1,5,S5_25,46,13,1,72.8,VIP,afternoon,U182,19,7
P1,5,S5_96,13,25,1,53.18,normal,morning,U4685,18,2
P1,2,S2_57,35,11,0,46.69,normal,evening,U3212,23,5
P1,3,S3_112,42,8,1,57.76,normal,evening,U3757,17,4
P1,4,S4_107,22,4,1,42.36,normal,morning,U4367,22,7
P1,2,S2_38,37,33,0,59.58,VIP,evening,U1575,2,6
P1,1,S1_15,48,39,1,66.85,VIP,evening,U1584,21,4
P1,5,S5_95,4,46,0,71.17,normal,morning,U4117,9,2
P1,5,S5_116,45,4,1,70.18,normal,morning,U485,2,5
P1,4,S4_39,12,18,1,41.63,VIP,evening,U4755,0,4
P1,4,S4_27,22,32,1,58.83,normal,afternoon,U4827,2,6
P1,5,S5_99,49,7,1,74.5,normal,morning,U1312,5,5
P1,3,S3_18,27,14,0,45.41,VIP,morning,U2992,23,1
P1,3,S3_91,47,0,1,62.0,normal,morning,U4268,19,4
P1,2,S2_9,36,11,0,47.64,normal,morning,U2623,1,4
P1,2,S2_11,18,38,0,52.05,VIP,evening,U559,6,7
P1,2,S2_82,35,1,0,45.01,VIP,morning,U3459,11,7
P1,1,S1_86,2,45,0,50.04,VIP,evening,U802,3,2
P1,1,S1_71,48,0,0,53.0,normal,evening,U4047,6,1
P1,3,S3_17,42,45,0,76.55,normal,afternoon,U231,9,5
P1,2,S2_65,20,4,0,30.4,normal,afternoon,U436,6,6
P1,4,S4_110,10,23,0,45.08,normal,morning,U469,1,3
P1,2,S2_26,18,19,0,36.17,disabled,evening,U160,2,5
P1,3,S3_104,41,37,1,70.23,normal,afternoon,U357,11,6
P1,3,S3_18,15,35,0,53.08,normal,afternoon,U2067,9,5
P1,4,S4_8,14,28,1,51.3,normal,evening,U2655,12,7
P1,2,S2_43,49,28,0,66.44,normal,evening,U4042,4,3
P1,3,S3_106,13,13,0,33.38,normal,evening,U4368,0,6
P1,3,S3_64,14,38,0,55.5,normal,afternoon,U1330,20,3
P1,5,S5_100,25,2,0,50.08,normal,afternoon,U4773,17,4
P1,4,S4_7,2,14,0,34.14,normal,afternoon,U4987,7,6
P1,2,S2_66,5,42,1,52.3,VIP,morning,U4087,1,7
P1,1,S1_45,28,26,1,43.21,normal,afternoon,U3989,11,1
P1,3,S3_29,36,1,1,51.01,normal,morning,U4065,2,7
P1,2,S2_22,8,21,0,32.47,normal,afternoon,U4013,17,3
P1,2,S2_65,17,38,1,51.63,VIP,evening,U1222,1,2
P1,2,S2_6,1,33,0,43.02,normal,morning,U4076,12,4
P1,1,S1_17,48,31,0,62.14,normal,morning,U3008,13,3
P1,5,S5_80,22,2,1,47.09,normal,morning,U2742,0,4
P1,3,S3_95,49,42,0,79.54,VIP,evening,U3317,4,2
P1,3,S3_118,37,33,0,64.58,normal,evening,U1271,20,6
P1,4,S4_9,31,7,0,51.78,normal,morning,U4580,11,1
P1,1,S1_109,29,29,0,46.01,VIP,morning,U2772,9,1
P1,5,S5_72,26,49,0,80.47,VIP,afternoon,U2194,22,2
P1,1,S1_57,43,31,0,58.01,normal,morning,U4107,23,7
P1,3,S3_4,1,49,1,64.01,normal,afternoon,U4619,6,7
P1,2,S2_72,47,44,0,74.38,normal,evening,U4937,3,5
P1,3,S3_7,14,9,1,31.64,normal,afternoon,U886,1,7
P1,4,S4_11,33,40,0,71.86,normal,evening,U3654,21,2
P1,4,S4_93,35,18,0,59.36,normal,evening,U3214,20,1
P1,4,S4_46,15,40,0,62.72,normal,afternoon,U4411,9,1
P1,1,S1_82,44,2,0,49.05,normal,morning,U1429,23,1
P1,5,S5_44,11,47,0,73.27,normal,morning,U2971,17,2
P1,2,S2_70,30,13,0,42.7,normal,afternoon,U701,10,5
P1,3,S3_105,8,22,1,38.41,normal,evening,U4145,3,1
P1,2,S2_99,37,34,1,60.25,VIP,afternoon,U2309,12,7
P1,4,S4_41,24,10,0,46.0,normal,morning,U4382,10,5
P1,2,S2_63,29,27,1,49.62,normal,evening,U1621,11,5
P1,4,S4_103,12,27,0,49.55,normal,morning,U4931,5,3
P1,5,S5_115,6,12,1,38.42,disabled,evening,U2027,11,6
P1,5,S5_61,9,15,0,42.49,normal,evening,U225,6,7
P1,3,S3_107,36,14,0,53.63,disabled,evening,U3803,15,5
P1,5,S5_63,8,47,0,72.68,normal,afternoon,U1321,15,4
P1,5,S5_51,30,12,0,57.31,normal,evening,U1546,10,2
P1,4,S4_117,45,27,0,72.48,normal,morning,U2192,1,1
P1,5,S5_86,42,13,0,68.97,normal,evening,U476,13,1
P1,1,S1_38,1,4,0,9.12,normal,morning,U3948,8,4
P1,1,S1_27,14,26,1,34.53,normal,morning,U3244,23,2
P1,1,S1_19,2,45,0,50.04,normal,evening,U3376,6,6
P1,1,S1_97,28,19,0,38.84,normal,afternoon,U1450,22,5
P1,5,S5_82,4,16,1,41.49,normal,afternoon,U2460,5,5
P1,5,S5_115,12,37,1,63.9,normal,afternoon,U2504,13,7
P1,2,S2_118,1,19,0,29.03,normal,evening,U4888,19,7
P1,5,S5_109,29,17,0,58.62,normal,afternoon,U4441,14,4
P1,5,S5_22,15,36,0,64.0,normal,evening,U2031,12,3
P1,4,S4_112,25,41,1,68.02,disabled,evening,U1283,5,6
P1,3,S3_98,10,23,0,40.08,VIP,afternoon,U255,12,1
P1,3,S3_61,18,7,1,34.31,normal,morning,U2544,20,5
P1,2,S2_75,26,45,0,61.97,normal,evening,U3762,11,7
P1,2,S2_39,23,6,1,33.77,VIP,morning,U1432,15,4
P1,2,S2_25,42,9,0,52.95,normal,morning,U1629,5,4
P1,2,S2_30,28,32,0,52.52,normal,morning,U4982,4,4
P1,4,S4_19,39,46,0,80.31,disabled,morning,U3818,17,5
P1,3,S3_58,21,34,0,54.96,normal,morning,U1102,12,2
P1,5,S5_95,17,47,0,74.98,normal,afternoon,U2589,1,4
P1,3,S3_78,3,13,1,28.34,disabled,evening,U710,16,7
P1,1,S1_5,16,41,0,49.01,normal,morning,U1191,16,3
P1,5,S5_87,47,46,1,90.76,disabled,morning,U4634,6,2
P1,5,S5_59,32,1,0,57.02,normal,afternoon,U3071,17,4
P1,2,S2_118,4,30,1,40.27,normal,afternoon,U842,11,6
P1,4,S4_1,18,21,1,47.66,normal,evening,U3957,17,5
P1,3,S3_40,30,19,0,50.51,VIP,morning,U1092,5,5
P1,4,S4_71,1,14,0,34.04,normal,evening,U876,11,7
P1,5,S5_107,21,6,1,46.84,normal,evening,U711,16,2
P1,4,S4_75,36,37,0,71.62,disabled,morning,U3946,20,6
P1,2,S2_86,18,49,0,62.2,VIP,afternoon,U1262,10,2
P1,5,S5_103,24,34,1,66.62,normal,evening,U741,8,1
P1,3,S3_29,26,13,0,44.07,VIP,morning,U813,19,2
P1,1,S1_56,35,0,1,40.0,normal,afternoon,U4012,13,7
P1,1,S1_13,25,36,0,48.83,VIP,afternoon,U1898,9,3
P1,1,S1_117,43,38,0,62.38,normal,afternoon,U450,1,2
P1,5,S5_23,19,42,1,71.1,normal,morning,U4874,0,7
P1,2,S2_102,20,28,0,44.41,VIP,morning,U2135,17,6
P1,3,S3_39,21,28,1,50.0,normal,afternoon,U2423,6,3
P1,4,S4_100,29,38,0,67.8,normal,morning,U3425,12,3
P1,1,S1_81,1,24,1,29.02,VIP,morning,U3140,17,1
P1,5,S5_30,41,20,0,70.62,disabled,evening,U632,23,1
P1,5,S5_16,19,28,1,58.84,normal,morning,U1994,9,5
P1,5,S5_27,15,13,1,44.85,VIP,evening,U4301,10,5
P1,3,S3_48,9,43,0,58.93,normal,evening,U2024,9,3
P1,2,S2_77,27,19,1,43.02,normal,morning,U3172,9,7
P1,3,S3_64,41,17,0,59.38,VIP,evening,U4664,11,7
P1,4,S4_85,21,9,1,42.85,normal,evening,U405,15,3
P1,4,S4_99,42,6,0,62.43,normal,afternoon,U4685,8,4
P1,4,S4_7,1,18,0,38.03,VIP,evening,U2414,22,5
P1,2,S2_81,17,30,1,44.48,normal,afternoon,U3109,23,2
P1,5,S5_55,34,11,0,60.74,normal,evening,U2033,4,6
P1,1,S1_81,36,3,1,41.12,VIP,evening,U3447,6,1
P1,5,S5_19,42,14,0,69.27,disabled,afternoon,U872,22,2
P1,3,S3_84,19,16,0,39.84,normal,evening,U1086,22,4
P1,1,S1_85,1,42,1,47.01,normal,morning,U4909,9,2
P1,1,S1_58,5,13,1,18.93,normal,morning,U4896,11,4
P1,4,S4_14,48,39,1,81.85,normal,afternoon,U820,21,4
P1,2,S2_34,1,28,0,38.02,normal,afternoon,U3103,13,6
P1,3,S3_93,4,32,0,47.25,normal,morning,U478,12,5
P1,5,S5_25,44,34,1,80.61,normal,morning,U3131,13,2
P1,3,S3_43,46,21,0,65.57,normal,morning,U4686,10,4
P1,3,S3_77,8,42,1,57.76,normal,morning,U3662,5,7
P1,3,S3_60,20,42,0,61.52,normal,afternoon,U2558,4,6
P1,4,S4_19,46,39,1,80.31,disabled,evening,U432,3,5
P1,3,S3_2,39,29,1,63.6,normal,morning,U3249,8,6
P1,3,S3_41,39,28,0,63.01,normal,afternoon,U4820,2,1
P1,3,S3_82,11,39,0,55.52,normal,evening,U4285,8,1
P1,5,S5_58,2,35,0,60.06,VIP,evening,U4906,11,5
P1,5,S5_3,47,0,1,72.0,normal,afternoon,U3917,2,3
P1,3,S3_8,30,43,1,67.43,normal,afternoon,U3343,3,1
P1,3,S3_88,1,34,0,49.01,VIP,evening,U2894,4,7
P1,3,S3_100,48,20,0,67.0,normal,evening,U3121,23,1
P1,4,S4_25,1,37,0,57.01,normal,afternoon,U1884,18,5
P1,4,S4_72,47,15,1,69.34,disabled,afternoon,U1660,4,2
P1,4,S4_72,11,35,0,56.69,disabled,afternoon,U3484,16,2
P1,1,S1_59,15,7,1,21.55,normal,afternoon,U2263,12,2
P1,3,S3_86,30,21,0,51.62,normal,afternoon,U1544,21,3
P1,5,S5_98,33,28,1,68.28,normal,afternoon,U3473,11,7
P1,2,S2_106,30,4,0,40.27,normal,evening,U2111,22,1
P1,1,S1_56,30,10,0,36.62,normal,afternoon,U515,17,7
P1,5,S5_7,37,24,0,69.1,normal,evening,U3376,16,4
P1,5,S5_64,18,38,1,67.05,disabled,afternoon,U1525,22,5
P1,1,S1_19,21,32,0,43.28,normal,afternoon,U1808,22,6
P1,3,S3_103,2,3,1,18.61,VIP,evening,U1635,7,6
P1,2,S2_20,0,42,0,52.0,normal,morning,U4268,0,5
P1,5,S5_74,10,20,0,47.36,normal,morning,U2511,3,4
P1,3,S3_36,7,20,0,36.19,normal,evening,U1509,2,7
P1,4,S4_42,46,14,0,68.08,normal,afternoon,U2273,9,5
P1,5,S5_41,21,48,1,77.39,normal,morning,U54,17,4
P1,4,S4_56,22,0,0,42.0,VIP,morning,U2722,11,2
P1,2,S2_72,24,38,1,54.94,VIP,afternoon,U1629,0,7
P1,5,S5_2,47,12,0,73.51,normal,evening,U2503,16,5
P1,3,S3_106,16,4,0,31.49,normal,afternoon,U3718,6,4
P1,2,S2_101,10,17,1,29.72,normal,evening,U1546,10,7
P1,2,S2_114,10,11,0,24.87,normal,evening,U2728,9,5
P1,4,S4_29,9,33,0,54.21,normal,evening,U198,7,2
P1,3,S3_97,42,28,1,65.48,normal,afternoon,U3710,4,4
P1,1,S1_29,5,43,0,48.29,normal,morning,U3108,4,7
P1,2,S2_2,2,43,0,53.05,normal,afternoon,U884,11,5
P1,1,S1_116,8,19,1,25.62,VIP,afternoon,U4076,16,2
P1,4,S4_56,46,12,1,67.54,disabled,evening,U80,4,2
P1,2,S2_4,49,14,0,60.96,VIP,evening,U4686,1,1
P1,1,S1_27,9,47,0,52.85,normal,evening,U4529,5,4
P1,2,S2_14,45,37,0,68.26,VIP,morning,U3176,19,7
P1,3,S3_39,45,22,1,65.09,normal,evening,U2923,8,2
P1,1,S1_36,2,14,1,19.14,normal,afternoon,U4814,8,3
P1,3,S3_23,29,33,0,58.93,normal,afternoon,U4900,12,6
